provinsi,kota,nik,nama,tempat,tgl_lahir,jenis_kelamin,golongan_darah,alamat,rt/rw,kel/desa,kecamatan,agama,status,pekerjaan,kewarganegaraan,masa_berlaku,terbuat,pas_photo
BALI,DENPASAR,5569166124384514,Zofia Alonzo,dhtwcrdl,06-10-2015,PEREMPUAN,O,jl. hglmd wkobeur 5,737/395,denpasar,denpasar utara,HINDU,KAWIN,aakrqokchdtl,WNI,SEUMUR HIDUP,06-07-2021,src/image.jpeg
BALI,DENPASAR,5862744558881696,Scott Britteny,escamqab,16-05-2002,LAKI-LAKI,AB,jl. tnbwv lwbfoig 5,915/872,denpasar,denpasar utara,KONGHUCU,KAWIN,dqdywbfazogg,WNI,SEUMUR HIDUP,23-05-2021,src/image.jpeg
BALI,DENPASAR,5081200478349529,Johnie Jesse,luhgseeq,02-10-2008,LAKI-LAKI,AB,jl. hpfgg ahtjdby 8,586/875,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,cdxetetlsqxq,WNI,SEUMUR HIDUP,12-02-2022,src/image.jpeg
BALI,DENPASAR,5291840644390712,Candy Violette,zflhvfor,10-11-2005,LAKI-LAKI,O,jl. mlctp jkazzsh 4,046/382,denpasar,denpasar utara,ISLAM,BELUM KAWIN,velvxfjnrqin,WNI,SEUMUR HIDUP,01-03-2022,src/image.jpeg
BALI,DENPASAR,5321216002354063,Gayla Paris,okavoqec,06-04-2008,LAKI-LAKI,O,jl. ewnaf qzeavnt 6,079/259,denpasar,denpasar utara,ISLAM,BELUM KAWIN,dpmdbswfczcv,WNI,SEUMUR HIDUP,02-07-2021,src/image.jpeg
BALI,DENPASAR,5363411316405168,Judson Willis,vzbtynek,02-04-2017,LAKI-LAKI,B,jl. odpgx sykjabf 9,022/092,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,lucntdyugmyd,WNI,SEUMUR HIDUP,01-06-2021,src/image.jpeg
BALI,DENPASAR,5765676605459369,Frankie Vernon,djsrqosm,20-11-2014,PEREMPUAN,O,jl. iekug dufkzlk 9,402/095,denpasar,denpasar utara,KONGHUCU,KAWIN,gvlxszmhijxt,WNI,SEUMUR HIDUP,07-02-2022,src/image.jpeg
BALI,DENPASAR,5492658016956108,Sammie Tomi,udjgqori,05-10-2017,LAKI-LAKI,A,jl. pfkde zyftlkq 9,797/294,denpasar,denpasar utara,KATOLIK,KAWIN,usstxdyajivx,WNI,SEUMUR HIDUP,21-04-2022,src/image.jpeg
BALI,DENPASAR,5226652293348201,Garland Mitsuko,sckpdpyu,26-08-2018,PEREMPUAN,B,jl. qqzit jpynslw 5,524/809,denpasar,denpasar utara,HINDU,KAWIN,avelwamdacic,WNI,SEUMUR HIDUP,24-08-2021,src/image.jpeg
BALI,DENPASAR,5262307774521476,Glen Alexander,videkmii,17-10-1994,PEREMPUAN,O,jl. sqwxm bzgoqoo 0,614/075,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,nrrkvqddejrv,WNI,SEUMUR HIDUP,21-01-2022,src/image.jpeg
BALI,DENPASAR,5374419348322588,Daren Damien,oakbetof,22-11-2012,PEREMPUAN,B,jl. vqofx rjytkrm 0,083/415,denpasar,denpasar utara,KONGHUCU,KAWIN,yscxubswokns,WNI,SEUMUR HIDUP,19-02-2022,src/image.jpeg
BALI,DENPASAR,5452470755016825,Malvina Dagmar,axghtmgy,26-10-1994,PEREMPUAN,O,jl. tbeow rmokmqz 6,170/439,denpasar,denpasar utara,KRISTEN,KAWIN,jiuhzndrmshj,WNI,SEUMUR HIDUP,26-12-2021,src/image.jpeg
BALI,DENPASAR,5292537602097489,Anderson Mac,rbhnbkik,29-03-1994,LAKI-LAKI,AB,jl. tdxzy vnihdfb 7,037/934,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,prxgkkbuqjhd,WNI,SEUMUR HIDUP,18-12-2021,src/image.jpeg
BALI,DENPASAR,5510854361742220,Antonina Dominique,dbxrofwp,19-07-1996,LAKI-LAKI,O,jl. zqpwl raccbdh 3,169/058,denpasar,denpasar utara,KONGHUCU,KAWIN,dxhdgujtvans,WNI,SEUMUR HIDUP,20-07-2021,src/image.jpeg
BALI,DENPASAR,5793472833111932,Michel Isaias,rylbufgp,15-07-2016,LAKI-LAKI,O,jl. arwzj rwdooky 5,971/907,denpasar,denpasar utara,BUDDHA,BELUM KAWIN,ddviebwaizqh,WNI,SEUMUR HIDUP,03-05-2022,src/image.jpeg
BALI,DENPASAR,5345125256855023,Natalia Daphine,rfpswgsm,23-01-2007,LAKI-LAKI,O,jl. ohlts cfcavco 8,382/173,denpasar,denpasar utara,HINDU,BELUM KAWIN,utlymaebekuv,WNI,SEUMUR HIDUP,03-06-2021,src/image.jpeg
BALI,DENPASAR,5774668504084824,Beaulah Daren,cmcuoula,07-03-1990,LAKI-LAKI,B,jl. vzbjz wggbjnn 1,989/639,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,ofvtupsrbfjl,WNI,SEUMUR HIDUP,20-03-2022,src/image.jpeg
BALI,DENPASAR,5893659997939784,Maximo Jordan,xszckxbr,29-01-1999,LAKI-LAKI,O,jl. vowgb jazsqlr 1,863/290,denpasar,denpasar utara,ISLAM,BELUM KAWIN,mcgcyeryinbe,WNI,SEUMUR HIDUP,14-09-2021,src/image.jpeg
BALI,DENPASAR,5819354184880252,Drew Ann,iyksyski,11-05-2003,LAKI-LAKI,O,jl. hllkr qemzszj 1,356/486,denpasar,denpasar utara,KONGHUCU,KAWIN,tuffnvmcrqay,WNI,SEUMUR HIDUP,18-04-2022,src/image.jpeg
BALI,DENPASAR,5731964258560294,Arletha Jody,vgkngisa,06-02-1990,PEREMPUAN,O,jl. zfrxz fcucvfp 1,958/151,denpasar,denpasar utara,HINDU,KAWIN,gujpbrhjxssf,WNI,SEUMUR HIDUP,19-10-2021,src/image.jpeg
BALI,DENPASAR,5306330434415829,Valeri Margareta,byfsoamo,12-04-1991,PEREMPUAN,B,jl. uvrya bzritik 9,399/121,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,jjqkjksvomzq,WNI,SEUMUR HIDUP,12-10-2021,src/image.jpeg
BALI,DENPASAR,5287985572430707,Lacey Alma,esarwenl,15-03-2002,PEREMPUAN,O,jl. txwlq acdfefc 7,610/390,denpasar,denpasar utara,KONGHUCU,KAWIN,clvqmkdusdgz,WNI,SEUMUR HIDUP,06-01-2022,src/image.jpeg
BALI,DENPASAR,5573196371750663,Hertha Deloris,vgigtjwg,22-07-2000,LAKI-LAKI,O,jl. bozdx bzmdtic 2,571/925,denpasar,denpasar utara,BUDDHA,KAWIN,pwnbjwwufgio,WNI,SEUMUR HIDUP,18-11-2021,src/image.jpeg
BALI,DENPASAR,5747211725620370,Daryl Lyda,lrkztueu,30-01-1999,PEREMPUAN,A,jl. yxyyg cvjvuco 8,237/656,denpasar,denpasar utara,BUDDHA,KAWIN,bxcivazqoutk,WNI,SEUMUR HIDUP,17-11-2021,src/image.jpeg
BALI,DENPASAR,5995175974499635,Nakisha Kandice,jbzartxi,30-12-2012,PEREMPUAN,A,jl. lygbp jhqpvju 2,019/829,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,cnnduplarpgt,WNI,SEUMUR HIDUP,17-08-2021,src/image.jpeg
BALI,DENPASAR,5793254849460796,Otto Diego,kywtkcol,25-08-2002,LAKI-LAKI,O,jl. mvvjj kzhzxtr 4,399/194,denpasar,denpasar utara,KATOLIK,KAWIN,bpqriskwojmf,WNI,SEUMUR HIDUP,15-01-2022,src/image.jpeg
BALI,DENPASAR,5291382020017063,Ben Marge,yyevngpy,10-08-2013,PEREMPUAN,O,jl. jwxiv nnivwdb 9,318/913,denpasar,denpasar utara,HINDU,BELUM KAWIN,ltuubvftdsgo,WNI,SEUMUR HIDUP,10-04-2022,src/image.jpeg
BALI,DENPASAR,5627815058765890,Ramiro Lesia,rwihfocj,09-06-2008,PEREMPUAN,B,jl. oeiha mfwfftg 3,497/444,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,slhcqvmvdyab,WNI,SEUMUR HIDUP,31-12-2021,src/image.jpeg
BALI,DENPASAR,5922107278719603,Melvin Allie,cjdivhxd,18-08-2003,LAKI-LAKI,O,jl. xswyc okjcpvj 4,733/411,denpasar,denpasar utara,KRISTEN,KAWIN,gtemiiyunfgz,WNI,SEUMUR HIDUP,29-09-2021,src/image.jpeg
BALI,DENPASAR,5193785478710217,Wayne Georgianne,sqpvgnhb,06-01-2005,LAKI-LAKI,B,jl. pwtrf vgxlqzh 5,482/872,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,fncbkbeuoarl,WNI,SEUMUR HIDUP,28-03-2022,src/image.jpeg
BALI,DENPASAR,5410216033133440,Rafael Matt,bouqnzsk,14-01-2003,LAKI-LAKI,B,jl. fviek rnimpaf 6,744/894,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,ksyjqsrjaxgk,WNI,SEUMUR HIDUP,14-12-2021,src/image.jpeg
BALI,DENPASAR,5460931083395612,Elbert Jean,tyolklks,21-10-2017,PEREMPUAN,AB,jl. ocemi sgwztkx 8,076/100,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,ayicpslmunti,WNI,SEUMUR HIDUP,02-06-2021,src/image.jpeg
BALI,DENPASAR,5880043493843732,Ilona Edward,bqqtbgbg,01-07-1995,LAKI-LAKI,B,jl. glggc msgzdyf 4,292/158,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,kgtbbqzolauy,WNI,SEUMUR HIDUP,19-04-2022,src/image.jpeg
BALI,DENPASAR,5774982413170472,Catherin Terrance,tsvmorhn,11-04-2003,PEREMPUAN,O,jl. xsdvv efdhqws 2,107/076,denpasar,denpasar utara,KRISTEN,KAWIN,jyajqabejgym,WNI,SEUMUR HIDUP,05-10-2021,src/image.jpeg
BALI,DENPASAR,5705751881858318,Candelaria Jo,gepkolyl,09-01-1996,LAKI-LAKI,A,jl. ixiuu drkmekd 7,259/945,denpasar,denpasar utara,HINDU,BELUM KAWIN,auccsqtnvscn,WNI,SEUMUR HIDUP,09-05-2022,src/image.jpeg
BALI,DENPASAR,5458642238088191,Ulrike Alba,xolbndcy,23-10-1992,PEREMPUAN,B,jl. anywv rhmfvcx 2,694/393,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,fwyzvpgzmdmu,WNI,SEUMUR HIDUP,27-08-2021,src/image.jpeg
BALI,DENPASAR,5115388393369141,Dania Mariann,jdntcogi,11-11-1997,PEREMPUAN,B,jl. ohsrq amoczse 4,226/373,denpasar,denpasar utara,HINDU,KAWIN,owugdwmcqffe,WNI,SEUMUR HIDUP,16-05-2021,src/image.jpeg
BALI,DENPASAR,5001857831775553,Mercy Lyndon,vceclgfo,23-05-1994,LAKI-LAKI,O,jl. acgxn hefenvs 2,585/498,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,egmordqpplvb,WNI,SEUMUR HIDUP,11-03-2022,src/image.jpeg
BALI,DENPASAR,5111189741811307,Vikki Clarence,erxikjcs,07-01-2010,PEREMPUAN,O,jl. gahqn bttviur 1,300/516,denpasar,denpasar utara,HINDU,BELUM KAWIN,wzzwqfoqwucg,WNI,SEUMUR HIDUP,27-03-2022,src/image.jpeg
BALI,DENPASAR,5873181349721238,Mariette Thaddeus,afhgdomm,15-05-1994,LAKI-LAKI,O,jl. fpmbj mjdycep 3,207/927,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,hseowkefubzd,WNI,SEUMUR HIDUP,05-08-2021,src/image.jpeg
BALI,DENPASAR,5358869147913903,Josephina Jeffrey,sydzpebb,22-12-2013,PEREMPUAN,O,jl. ipidn vqmojpt 2,797/056,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,jdvysdqfxovu,WNI,SEUMUR HIDUP,14-02-2022,src/image.jpeg
BALI,DENPASAR,5956112053085104,Odell Sebastian,oqjtussw,17-04-1999,PEREMPUAN,A,jl. acknk erblmkt 8,824/133,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,nothqjesdaij,WNI,SEUMUR HIDUP,15-11-2021,src/image.jpeg
BALI,DENPASAR,5809332713782581,Bart Nathaniel,tmfxnaqv,23-06-2006,PEREMPUAN,O,jl. glgpt wtylnem 8,381/762,denpasar,denpasar utara,HINDU,KAWIN,dtklhodluwqf,WNI,SEUMUR HIDUP,11-08-2021,src/image.jpeg
BALI,DENPASAR,5705401016337330,Josiah Norman,ksbkxzff,29-05-2012,PEREMPUAN,O,jl. baagb nsduxze 2,105/749,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,htynptuukfgb,WNI,SEUMUR HIDUP,18-09-2021,src/image.jpeg
BALI,DENPASAR,5121927050857685,Chi Ellis,ccbdwyfa,14-09-2012,LAKI-LAKI,O,jl. rkcje gdcwbkx 6,917/030,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,rybkxnhfrtns,WNI,SEUMUR HIDUP,15-03-2022,src/image.jpeg
BALI,DENPASAR,5195712084960977,Marlon Elbert,skfvoxse,06-10-1998,PEREMPUAN,AB,jl. jicwv yzexpql 2,429/477,denpasar,denpasar utara,HINDU,KAWIN,mrhtscqrjojl,WNI,SEUMUR HIDUP,07-04-2022,src/image.jpeg
BALI,DENPASAR,5062066296009392,Reiko Marva,hlrljsrb,26-07-2005,LAKI-LAKI,O,jl. apfbz kgrnekb 7,739/629,denpasar,denpasar utara,HINDU,BELUM KAWIN,cnpyfllcsuhq,WNI,SEUMUR HIDUP,28-12-2021,src/image.jpeg
BALI,DENPASAR,5813244941943002,Mariko Jeanna,bfxazfgj,19-07-1995,LAKI-LAKI,O,jl. kykyc zakjgvk 2,549/453,denpasar,denpasar utara,HINDU,BELUM KAWIN,obsppggayfxu,WNI,SEUMUR HIDUP,03-01-2022,src/image.jpeg
BALI,DENPASAR,5337416762418395,Meg Dannie,lnuyitgv,06-08-1991,PEREMPUAN,O,jl. rfxwz jowjzep 7,147/839,denpasar,denpasar utara,KATOLIK,KAWIN,fcmzwaazsvxi,WNI,SEUMUR HIDUP,13-03-2022,src/image.jpeg
BALI,DENPASAR,5634955436394864,Jere Ira,yljvwxur,08-05-2017,LAKI-LAKI,AB,jl. qewxg wfbuitp 3,072/637,denpasar,denpasar utara,KONGHUCU,KAWIN,wjljsndotili,WNI,SEUMUR HIDUP,24-04-2022,src/image.jpeg
BALI,DENPASAR,5223099687020214,Bev Particia,kmxldozd,07-11-1994,PEREMPUAN,O,jl. ypsfa xyfzdty 0,119/643,denpasar,denpasar utara,KRISTEN,KAWIN,ujjpfcgqmcyr,WNI,SEUMUR HIDUP,24-04-2022,src/image.jpeg
BALI,DENPASAR,5707363278629715,Tommy Brittani,uyxlozsw,25-10-2009,LAKI-LAKI,AB,jl. rwice iuloyks 6,546/711,denpasar,denpasar utara,ISLAM,KAWIN,tfnjqaaghvwi,WNI,SEUMUR HIDUP,09-12-2021,src/image.jpeg
BALI,DENPASAR,5496482622903322,Lena Juan,gapbntgd,12-02-1992,PEREMPUAN,O,jl. fjwwj vzesbyh 9,024/002,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,iqhtmnoycdoc,WNI,SEUMUR HIDUP,01-10-2021,src/image.jpeg
BALI,DENPASAR,5488239970023589,Pablo Tish,obpxbbcz,22-01-2009,PEREMPUAN,O,jl. kenkh mqqmgtw 4,312/873,denpasar,denpasar utara,KRISTEN,KAWIN,cdrqhbadyafg,WNI,SEUMUR HIDUP,13-11-2021,src/image.jpeg
BALI,DENPASAR,5605845434455797,Arron Alphonse,qkmgjndn,07-03-2001,PEREMPUAN,O,jl. yvywy tiulmfw 3,443/225,denpasar,denpasar utara,BUDDHA,BELUM KAWIN,tiqrobudnotp,WNI,SEUMUR HIDUP,12-08-2021,src/image.jpeg
BALI,DENPASAR,5999908182271068,Felicidad Lisabeth,xetvnxje,20-02-2004,LAKI-LAKI,O,jl. noayx xfoshvn 8,570/630,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,czympyoenasa,WNI,SEUMUR HIDUP,02-08-2021,src/image.jpeg
BALI,DENPASAR,5607645490739885,Meta Kandis,bzltcwdq,14-10-2005,LAKI-LAKI,A,jl. wjrdm fqwgpgf 7,825/322,denpasar,denpasar utara,HINDU,KAWIN,gwbsgqoknxah,WNI,SEUMUR HIDUP,09-02-2022,src/image.jpeg
BALI,DENPASAR,5839221291541062,Mable Gertha,apmthxaa,12-11-2006,LAKI-LAKI,O,jl. hybcm lhdgekl 4,242/221,denpasar,denpasar utara,KONGHUCU,KAWIN,oukvgixdoeog,WNI,SEUMUR HIDUP,16-09-2021,src/image.jpeg
BALI,DENPASAR,5187715930202003,Santiago Larry,ghxwwfdo,05-01-2007,LAKI-LAKI,O,jl. cchjk rzytrmx 7,628/002,denpasar,denpasar utara,HINDU,KAWIN,hahosocrgpkk,WNI,SEUMUR HIDUP,13-10-2021,src/image.jpeg
BALI,DENPASAR,5438704401598439,Rhett Colene,dizkuftu,17-05-2010,PEREMPUAN,O,jl. unftu ayciaka 7,227/473,denpasar,denpasar utara,HINDU,BELUM KAWIN,upandvcecodp,WNI,SEUMUR HIDUP,15-03-2022,src/image.jpeg
BALI,DENPASAR,5855648770485094,Patricia Vilma,aroscsch,28-03-1993,PEREMPUAN,B,jl. pckhy tkzvicg 4,089/101,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,cgsyrlkzoqbc,WNI,SEUMUR HIDUP,20-07-2021,src/image.jpeg
BALI,DENPASAR,5024067539662391,Rupert Warren,ifsmkcve,29-01-2019,LAKI-LAKI,B,jl. kwjqd hudjtnd 7,352/036,denpasar,denpasar utara,HINDU,KAWIN,fnfqywhqhzgm,WNI,SEUMUR HIDUP,20-05-2021,src/image.jpeg
BALI,DENPASAR,5143715406833569,Tammie Warner,guiqumhb,07-02-2003,LAKI-LAKI,B,jl. xaahm jsvfvwu 2,323/451,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,zuwafdosljqr,WNI,SEUMUR HIDUP,01-05-2022,src/image.jpeg
BALI,DENPASAR,5725571476523996,Scottie Dylan,ayzkfwsj,05-04-2016,LAKI-LAKI,B,jl. jppel luucoom 1,188/188,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,fiwzdwesnlja,WNI,SEUMUR HIDUP,05-05-2022,src/image.jpeg
BALI,DENPASAR,5949271859587899,Isidro Gayla,dpyftzzk,25-04-2003,PEREMPUAN,O,jl. xpqsm hxlrcuj 2,892/591,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,hspplykzqnba,WNI,SEUMUR HIDUP,20-10-2021,src/image.jpeg
BALI,DENPASAR,5159475691017953,Estella Dorinda,xsbdhhst,08-05-1990,PEREMPUAN,AB,jl. iielr gtrvypg 8,740/630,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,uzisfmydbbaq,WNI,SEUMUR HIDUP,07-07-2021,src/image.jpeg
BALI,DENPASAR,5715572283234615,Nickolas Jettie,emocfprm,01-06-2012,PEREMPUAN,O,jl. seodm yjafmou 3,511/467,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,zstvbvtjomcg,WNI,SEUMUR HIDUP,12-04-2022,src/image.jpeg
BALI,DENPASAR,5030556310984587,Shaun Liliana,xkuyywvv,13-08-1997,LAKI-LAKI,O,jl. udfvo xznlvib 8,013/898,denpasar,denpasar utara,ISLAM,KAWIN,lusockqkxhhs,WNI,SEUMUR HIDUP,10-11-2021,src/image.jpeg
BALI,DENPASAR,5066981790097337,Leopoldo Truman,jwkidceo,01-06-2006,PEREMPUAN,B,jl. eznbm irxzwsa 1,611/085,denpasar,denpasar utara,KONGHUCU,KAWIN,bpocvusmfgeg,WNI,SEUMUR HIDUP,05-09-2021,src/image.jpeg
BALI,DENPASAR,5966214118589992,Lilia Rosamaria,fbvbbqsr,25-04-2005,LAKI-LAKI,O,jl. efxdx rphbjri 3,195/880,denpasar,denpasar utara,HINDU,KAWIN,zovwkieqqgbo,WNI,SEUMUR HIDUP,25-03-2022,src/image.jpeg
BALI,DENPASAR,5041914407433130,Tatiana Bernita,cfphirdd,15-09-1991,LAKI-LAKI,B,jl. tvrto jbkpxvb 4,122/050,denpasar,denpasar utara,KONGHUCU,KAWIN,xyrmixlxtrrr,WNI,SEUMUR HIDUP,11-02-2022,src/image.jpeg
BALI,DENPASAR,5654099891996585,Melda Colton,kmvyvycs,24-08-1995,PEREMPUAN,O,jl. eimvo pmoxsas 7,214/662,denpasar,denpasar utara,KONGHUCU,KAWIN,isshwussxhfq,WNI,SEUMUR HIDUP,18-05-2021,src/image.jpeg
BALI,DENPASAR,5420423769319198,Kaci Michele,gswaxuky,01-01-2003,LAKI-LAKI,B,jl. cejlb vzcvsrh 3,740/278,denpasar,denpasar utara,KONGHUCU,KAWIN,ayvcjnftbegd,WNI,SEUMUR HIDUP,10-03-2022,src/image.jpeg
BALI,DENPASAR,5594609446889776,Elvie Odell,qsobdipa,11-08-2010,PEREMPUAN,O,jl. ktnfw pchdptd 2,348/923,denpasar,denpasar utara,HINDU,BELUM KAWIN,tnjdwxhnpxvs,WNI,SEUMUR HIDUP,29-11-2021,src/image.jpeg
BALI,DENPASAR,5686432969105264,Madie Andre,rcwttxjv,28-03-2014,LAKI-LAKI,O,jl. ldhnz emndjfa 0,586/512,denpasar,denpasar utara,HINDU,KAWIN,mvgodqehaeaf,WNI,SEUMUR HIDUP,24-03-2022,src/image.jpeg
BALI,DENPASAR,5954023841604744,Devin Johnny,aygffisj,18-04-2016,LAKI-LAKI,B,jl. xuzlm ykrpqqa 6,729/376,denpasar,denpasar utara,HINDU,KAWIN,jjsvacsmscze,WNI,SEUMUR HIDUP,12-11-2021,src/image.jpeg
BALI,DENPASAR,5556859403679238,Toby Daniell,phmbsypx,14-12-1993,LAKI-LAKI,AB,jl. vjhiz xogrzsn 5,876/195,denpasar,denpasar utara,HINDU,BELUM KAWIN,lcuwbodsphwm,WNI,SEUMUR HIDUP,23-07-2021,src/image.jpeg
BALI,DENPASAR,5698619861516760,Lorrine Caprice,npajrpib,27-03-2015,PEREMPUAN,B,jl. pcotc hbiiftp 2,367/862,denpasar,denpasar utara,ISLAM,BELUM KAWIN,xchrrmtwfgbv,WNI,SEUMUR HIDUP,02-12-2021,src/image.jpeg
BALI,DENPASAR,5439499415631064,Monet Carey,tidbevtk,13-01-2017,LAKI-LAKI,AB,jl. zfnwb ufkemrj 4,341/591,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,moqmlqcrxlvu,WNI,SEUMUR HIDUP,18-06-2021,src/image.jpeg
BALI,DENPASAR,5578608593239650,Evie Jennette,snrxikyo,28-07-1995,PEREMPUAN,B,jl. pswgo feuykdi 9,757/709,denpasar,denpasar utara,BUDDHA,BELUM KAWIN,sphrjystcqcc,WNI,SEUMUR HIDUP,18-01-2022,src/image.jpeg
BALI,DENPASAR,5068031664015264,Jina Dick,piycnkop,13-07-1992,LAKI-LAKI,AB,jl. bzesx zongwbo 3,982/435,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,mvljvgovslma,WNI,SEUMUR HIDUP,08-05-2022,src/image.jpeg
BALI,DENPASAR,5355871494068933,Ja Jerrell,tvfahvdy,30-01-2012,LAKI-LAKI,O,jl. qhmsj olgwttg 8,480/834,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,tzuerdbagbup,WNI,SEUMUR HIDUP,06-10-2021,src/image.jpeg
BALI,DENPASAR,5362048301255586,Chase Valentin,uwrjpyis,30-07-2018,PEREMPUAN,B,jl. wcqdl htwqrcc 0,311/850,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,ponzhxjowvox,WNI,SEUMUR HIDUP,22-04-2022,src/image.jpeg
BALI,DENPASAR,5993605950410275,Efrain Brent,eibryogi,10-10-2018,LAKI-LAKI,O,jl. hfplf rfiaitm 2,814/564,denpasar,denpasar utara,KATOLIK,KAWIN,xrlsjogrsmuw,WNI,SEUMUR HIDUP,28-10-2021,src/image.jpeg
BALI,DENPASAR,5878136722409810,Laverne Carina,gqpvcxwj,08-09-2018,PEREMPUAN,B,jl. xvqlz grbzvyk 8,606/552,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,xqlvojgexcso,WNI,SEUMUR HIDUP,20-09-2021,src/image.jpeg
BALI,DENPASAR,5617575840707628,Edwina Holley,hbkkoeea,30-04-1998,LAKI-LAKI,O,jl. xnbxq nhayygz 6,107/190,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,miyjcmegrbag,WNI,SEUMUR HIDUP,25-06-2021,src/image.jpeg
BALI,DENPASAR,5430825086455017,Dallas Karri,slltchyn,04-11-1993,PEREMPUAN,O,jl. bqaut rdzvbim 0,500/868,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,zhjjyaxcjeat,WNI,SEUMUR HIDUP,25-04-2022,src/image.jpeg
BALI,DENPASAR,5894391592288014,Laverna Newton,xiokours,23-10-1994,PEREMPUAN,O,jl. jllsk ovrhheh 7,145/639,denpasar,denpasar utara,HINDU,KAWIN,yuszyibsaalz,WNI,SEUMUR HIDUP,15-05-2022,src/image.jpeg
BALI,DENPASAR,5598283676469030,Gianna Bertram,tisysvfp,30-01-2002,LAKI-LAKI,AB,jl. lydor ctuqwre 5,866/407,denpasar,denpasar utara,KONGHUCU,KAWIN,abzigwhbimif,WNI,SEUMUR HIDUP,31-12-2021,src/image.jpeg
BALI,DENPASAR,5064149495023987,Juana Ed,lwtvoyal,25-12-1994,PEREMPUAN,O,jl. nzkla gagzyqz 9,805/722,denpasar,denpasar utara,ISLAM,BELUM KAWIN,zvskvarsypmr,WNI,SEUMUR HIDUP,06-08-2021,src/image.jpeg
BALI,DENPASAR,5409534793930047,Emilio Cathey,jldtpvxq,04-02-2011,LAKI-LAKI,O,jl. xkscm tnjljsb 6,510/504,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,pujgpuotrjjj,WNI,SEUMUR HIDUP,05-06-2021,src/image.jpeg
BALI,DENPASAR,5808620334307897,Laurence Wanda,jfsmwycd,26-05-1992,PEREMPUAN,B,jl. wuern rxelqtp 8,802/119,denpasar,denpasar utara,HINDU,KAWIN,reryjaovmvou,WNI,SEUMUR HIDUP,06-05-2022,src/image.jpeg
BALI,DENPASAR,5849051728416738,Ji Almeta,kdaprmbl,06-12-2007,PEREMPUAN,O,jl. odxrc iqtmdsa 3,245/634,denpasar,denpasar utara,KONGHUCU,KAWIN,ojlirxzzyahr,WNI,SEUMUR HIDUP,11-10-2021,src/image.jpeg
BALI,DENPASAR,5089718997972304,Janell Zachariah,gelipzqr,27-03-2000,PEREMPUAN,O,jl. ihdtz bpgbnva 6,162/284,denpasar,denpasar utara,KONGHUCU,KAWIN,olttbkxeiclh,WNI,SEUMUR HIDUP,16-11-2021,src/image.jpeg
BALI,DENPASAR,5009321035982108,Khadijah Bennie,hehvdnmu,11-08-2013,PEREMPUAN,O,jl. wtojb ddutghx 8,743/689,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,xikzstkyjatk,WNI,SEUMUR HIDUP,14-12-2021,src/image.jpeg
BALI,DENPASAR,5131761829453605,Rory Maira,wlynvdht,30-03-2004,LAKI-LAKI,O,jl. anarj ejbnbqy 6,752/349,denpasar,denpasar utara,KATOLIK,KAWIN,iryhiklwyknp,WNI,SEUMUR HIDUP,18-07-2021,src/image.jpeg
BALI,DENPASAR,5899917013039576,Syble Phillip,myltnwub,24-08-1991,PEREMPUAN,O,jl. ojuon qwertfs 7,906/932,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,iogwszykwuki,WNI,SEUMUR HIDUP,08-08-2021,src/image.jpeg
